Salinity[psu],Temperature[celsius],Pressure[dbar],Density[kg_m3],Depth[m]
33.4059,9.0425,122.461,1026.4206854170775,121.75212185259936
33.4061,9.0426,122.383,1026.4204713873007,121.67459634097835
33.405,9.0428,122.445,1026.4198610057758,121.73621918593382
33.4051,9.0427,122.608,1026.4206957547474,121.8982275449829
33.4053,9.0427,123.066,1026.4229328893,122.35344053263924
33.4056,9.0418,123.687,1026.4261329558456,122.97066002509033
33.4043,9.0408,124.471,1026.4288386366645,123.74988456227346
33.4094,9.0391,125.404,1026.437336999096,124.67719766673326
33.4087,9.0401,126.351,1026.4409315691964,125.61842115737868
33.4126,9.0379,127.233,1026.4483400786917,126.49503725703626
33.418,9.0335,127.742,1026.4555794785304,127.00092851961703
33.4244,9.0292,128.054,1026.462689683441,127.31102235167027
33.4239,9.0284,128.161,1026.4629130641035,127.41736852604835
33.4259,9.0278,128.2,1026.4647500419112,127.45613020208793
33.4239,9.0291,128.119,1026.4626100807955,127.37562517444356
33.4286,9.0261,127.894,1026.465743303411,127.15199993215418
33.4321,9.0232,127.555,1026.467404359047,126.81507077417794
33.4343,9.0215,127.137,1026.4674978130254,126.3996234411795
33.4334,9.0233,126.785,1026.464906664296,126.0497724039621
33.4308,9.0254,126.203,1026.4598934049275,125.47132421185171
33.4291,9.0256,125.677,1026.4561425803083,124.94853286401958
33.4264,9.0279,125.349,1026.4521730029076,124.62253302318014
33.4294,9.0267,125.169,1026.453893033963,124.44363045168225
33.4282,9.0285,125.184,1026.4527345946647,124.45853900525691
33.426,9.0296,125.558,1026.4525373968415,124.83025859130844
33.4252,9.031,125.986,1026.4536319964736,125.25564809456324
33.427,9.0291,126.667,1026.4584375115098,125.93249266157727
33.4298,9.0264,127.53,1026.4649798292664,126.79022346926679
33.4343,9.0232,128.506,1026.4734446770678,127.76026002186512
33.4379,9.0203,129.584,1026.4816210984231,128.83166802295204
33.44,9.0184,130.644,1026.48838268159,129.8851806471526
33.4432,9.0155,131.216,1026.4939476496222,130.4536776685193
33.4485,9.0111,131.654,1026.5007860636201,130.8889942544657
33.4514,9.0083,132.034,1026.5052281944336,131.26666543123713
33.4549,9.0071,132.446,1026.5100284784135,131.67613971231117
33.4526,9.0088,133.091,1026.5108878404567,132.31718397491665
33.4535,9.0079,133.993,1026.5158330411257,133.21364872178967
33.4515,9.0101,134.607,1026.5167058776183,133.82387858510862
33.457,9.006,135.116,1026.5239750658725,134.32975180489325
33.46,9.0031,135.294,1026.5275938037287,134.50665805937848
33.4582,9.005,135.326,1026.5260274093866,134.5384614148214
33.4616,9.002,135.684,1026.5307925271684,134.8942611182976
33.4651,8.9987,136.362,1026.537137416522,135.56809238823413
33.4677,8.9974,137.227,1026.5433075945884,136.42777066817894
33.4692,8.9961,138.131,1026.5487948331097,137.32620516628597
33.481,8.9864,138.604,1026.5617230632713,137.79629156306868
33.4776,8.9896,138.798,1026.5594333721624,137.9890962436134
33.4734,8.9931,139.119,1026.5570469166616,138.30811802396232
33.4741,8.9932,139.096,1026.5574737162476,138.2852597820274
33.4806,8.9877,139.111,1026.5635050093292,138.30016733140369
33.4812,8.9879,138.865,1026.5628247056745,138.05568338507896
33.483,8.9861,138.647,1026.5635301614004,137.83902663673035
33.4833,8.9873,138.338,1026.5621689637903,137.5319302122049
33.4938,8.9786,137.906,1026.5698095459832,137.10259075236195
33.496,8.9777,137.383,1026.5692980998333,136.58281053012337
33.4992,8.9753,136.881,1026.569904010371,136.08389978774446
33.5015,8.9743,136.45,1026.5699046075163,135.65555115213084
33.4883,8.9864,136.128,1026.5561838590704,135.33553140316064
33.4984,8.9753,136.024,1026.565385491789,135.23217088087304
33.4916,8.9818,136.147,1026.5595868940322,135.3544145698854
33.4932,8.9816,136.518,1026.5625552145784,135.72313289874
33.5038,8.9714,136.963,1026.5744974383092,136.16539525073756
33.5071,8.9688,137.313,1026.5790837131099,136.51324137576887
33.5025,8.9724,137.493,1026.5757284664746,136.69213343938443
33.5097,8.9667,137.465,1026.5821431922543,136.66430579527187
33.5093,8.9674,137.388,1026.5813686451395,136.58777975453324
33.5112,8.9664,137.175,1026.5820467318667,136.37609068820532
33.5143,8.9636,137.065,1026.5844189749885,136.266767610822
33.5127,8.9652,136.959,1026.582430403929,136.16141986304868
33.5213,8.9579,136.853,1026.5898412119652,136.05607206127192
33.5176,8.961,136.91,1026.5867111492357,136.1127213576186
33.517,8.9615,136.962,1026.5863982295755,136.16440140382258
33.5149,8.9634,136.939,1026.5843477567466,136.14154292345063
33.5139,8.9647,136.894,1026.5831534425179,136.0968198023258
33.5134,8.9649,136.972,1026.5830848056307,136.17433987275646
33.513,8.9655,136.897,1026.5823353480787,136.09980134403693
33.5137,8.9652,136.871,1026.5828125875805,136.07396131443684
33.5138,8.9647,136.936,1026.5832660398373,136.13856138234513
33.5141,8.965,137.019,1026.5838296669288,136.22105067030776
33.5132,8.9647,136.888,1026.5825788305815,136.0908567187738
33.5132,8.9652,136.878,1026.5824534179787,136.08091824580262
33.5141,8.965,136.982,1026.5836615897035,136.18427834120973
33.5124,8.9669,137.013,1026.5821691518076,136.21508759036047
33.5097,8.9673,137.181,1026.580757100627,136.3820537634809
33.5123,8.9676,137.21,1026.5828738484533,136.4108752915405
33.5115,8.9664,137.151,1026.5821722886233,136.3522383853727
33.5116,8.9668,137.201,1026.5824136147396,136.40193067981662
33.5109,8.9674,137.194,1026.581738468296,136.39497375931782
33.513,8.9667,137.174,1026.5834016665885,136.37509684230926
33.512,8.9669,137.058,1026.5820607964474,136.25981068574762
33.5139,8.9652,137.022,1026.5836549120024,136.2240322102165
33.5159,8.9641,136.965,1026.5851358289278,136.1673829445532
33.5215,8.9589,137.088,1026.5909052165648,136.28962607726535
33.528,8.9511,137.455,1026.598902372149,136.65436735003286
33.5264,8.9527,137.99,1026.5998257765802,137.18607349535554
33.5267,8.9534,138.749,1026.6033963017237,137.94039817127089
33.5675,8.9076,139.577,1026.6463795728755,138.76329466007743
33.5792,8.8945,140.46,1026.6616310089566,139.64084851711962
33.5826,8.8913,141.426,1026.6691891427051,140.60088615717038
33.5819,8.8945,142.08,1026.671102605574,141.25084698263007
33.5807,8.8969,142.341,1026.6709670375353,141.51023444465633
33.5755,8.9021,142.594,1026.6672200372716,141.76167102067376
33.5867,8.8932,142.925,1026.678902826866,142.0906251279997
33.6011,8.8847,143.551,1026.6943644757985,142.71275441723526
33.6015,8.8853,144.299,1026.697979780107,143.45612688134543
33.6169,8.8829,145.131,1026.714186522817,144.28297651725794
33.629,8.8765,145.654,1026.7270466650905,144.8027372660592
33.6265,8.8774,145.866,1026.7259109202746,145.01342384914508
33.6269,8.878,146.302,1026.7281087015162,145.44672199218695
33.6766,8.8463,146.874,1026.7746329215456,146.01517596894675
33.6601,8.8585,147.525,1026.7627404651428,146.66213828498235
33.658,8.8594,148.385,1026.7648612274152,147.51680120278598
33.63,8.8741,149.239,1026.744496967852,148.36549783961115
33.6438,8.8682,150.324,1026.7611597120406,149.44375490623267
33.6627,8.8575,151.466,1026.7828357674252,150.57865162644606
33.6682,8.8548,152.671,1026.793041583992,151.77614969094816
33.6785,8.8506,153.953,1026.8075905035537,153.05016072017335
33.6912,8.8449,155.145,1026.8238469200965,154.2347255142187
33.6998,8.8384,156.349,1026.8370785757345,155.43120852834667
33.7127,8.8258,157.566,1026.8547048386724,156.64060330251522
33.7169,8.8166,158.918,1026.8655969559552,157.98414609853936
33.7272,8.7984,160.129,1026.8820526083093,159.1875634417986
33.7361,8.7778,161.41,1026.8981107052741,160.46053481497768
33.7411,8.7671,162.637,1026.9092967704817,161.67983724150778
33.7441,8.7539,164.003,1026.9199461260694,163.03725914718146
33.7577,8.7237,165.246,1026.9410253180806,164.27244567093373
33.7625,8.7085,166.31,1026.952023939623,165.32975149156314
33.7635,8.7081,167.488,1026.9582216629674,166.5003337372715
33.7352,8.7531,168.593,1026.9339612047825,167.5983696000316
33.7429,8.7516,169.815,1026.9457737084256,168.81266125633368
33.7432,8.7489,171.043,1026.9520152851596,170.03290784165932
33.7489,8.7242,172.253,1026.9658930090889,171.23526099424026
33.7599,8.7001,173.471,1026.9838537201406,172.44555648967736
33.7544,8.7124,174.781,1026.9835514088204,173.7472620857526
33.7646,8.6917,176.011,1027.0004006459283,174.96946671072547
33.7644,8.6903,177.211,1027.0059172317851,176.16185446724643
33.7769,8.6591,178.404,1027.0260567891353,177.3472797759997
33.7845,8.6469,179.621,1027.039461738686,178.55654566224112
33.7874,8.6296,180.747,1027.0495805775604,179.67538352727362
33.8088,8.5754,181.724,1027.0793139621721,180.64616420360866
33.8095,8.5645,182.637,1027.0857264834674,181.5533481456642
33.8131,8.5563,183.66,1027.0944829790503,182.56982660472752
33.8152,8.5506,184.746,1027.1019582838728,183.6488979474035
33.8117,8.5603,185.719,1027.1021145979253,184.61568541997934
33.807,8.5771,186.826,1027.1008209252964,185.7156117877669
33.8114,8.5559,187.949,1027.1127056075165,186.83142990759083
33.8192,8.531,189.164,1027.1282474233,188.03865284689655
33.8205,8.5279,190.216,1027.1345327146637,189.08391340603671
33.8242,8.51,191.366,1027.1454663746908,190.22654007055905
33.8257,8.5016,192.451,1027.152889806048,191.30457767054477
33.8264,8.5085,193.45,1027.1568944500373,192.29716213394855
33.8385,8.4398,194.612,1027.1824118945958,193.4516937936102
33.8457,8.4226,195.428,1027.194445760054,194.26244537254777
33.8498,8.4001,196.195,1027.2046546770969,195.02450920121598
33.8531,8.3859,196.8,1027.2122030534965,195.62561361975574
33.8519,8.3714,197.363,1027.2160821800996,196.18498689785528
33.8533,8.3706,197.852,1027.2195262163007,196.67083563358483
33.8562,8.363,198.226,1027.2246805692193,197.04242468992237
33.8572,8.3625,198.741,1027.227882924797,197.55410370933868
33.8595,8.3357,199.177,1027.23583457533,197.9872911661
33.8652,8.3189,199.72,1027.2453766017277,198.526787113451
33.8625,8.329,200.293,1027.244299372497,199.09608793282402
33.8622,8.315,200.987,1027.249394305688,199.78560548971282
33.8681,8.2918,201.671,1027.260723794876,200.4651853742775
33.8684,8.2937,202.32,1027.2636156515973,201.10998935927776
33.8679,8.2971,202.976,1027.2656800964855,201.7617460334514
33.8679,8.2974,203.755,1027.2691760543619,202.53570440283818
33.8664,8.3056,204.577,1027.2704670329915,203.3523813229892
33.866,8.304,205.42,1027.2742354035213,204.18991888568718
33.8673,8.3037,206.3,1027.2793014251952,205.06421306084405
33.8681,8.2979,207.13,1027.2846021445555,205.88882802673504
33.869,8.2933,208.035,1027.2901358204667,206.78795262755693
33.8689,8.2931,208.82,1027.2936579959685,207.56785310533309
33.8686,8.2927,209.629,1027.2971636680252,208.3715945817054
33.869,8.2923,210.425,1027.3011583313548,209.1624174947804
33.8691,8.2921,211.272,1027.3051188690604,210.00390537300396
33.869,8.292,212.009,1027.308407067061,210.73610631184937
33.8699,8.2904,212.812,1027.3130112002261,211.5338745187796
33.8687,8.295,213.455,1027.3142808570851,212.17268294570613
33.8691,8.2926,214.306,1027.3188358494886,213.01813241869598
33.8684,8.2946,214.981,1027.3210460051705,213.68872735700873
33.869,8.2945,215.771,1027.3251229964158,214.47356902840716
33.8687,8.2951,216.369,1027.3275135804847,215.06766237947258
33.8687,8.296,216.708,1027.3289149417024,215.40444697912582
33.8691,8.2952,217.068,1027.3309890742485,215.76209373827425
33.8739,8.265,217.274,1027.340371600276,215.96674688202435
33.8719,8.2514,217.441,1027.3416725131995,216.13265486378032
33.8735,8.2657,217.503,1027.340991030626,216.1942494097939
33.8706,8.2731,217.481,1027.3374723244478,216.17239328267308
33.8714,8.2728,217.407,1027.337808868973,216.09887720168936
33.8756,8.2388,217.364,1027.3461710502233,216.05615838581272
33.8748,8.2368,217.342,1027.3457540359398,216.03430224402896
33.8765,8.2441,217.252,1027.3455460788318,215.94489073074635
33.8778,8.2412,217.255,1027.347026798666,215.9478711151481
33.8772,8.2402,217.293,1027.346884515538,215.98562264716938
33.8764,8.24,217.361,1027.3465981743277,216.05317800297883
33.8787,8.2263,217.296,1027.3502236429424,215.98860303098144
33.8787,8.2229,217.339,1027.3509449657788,216.0313218608786
33.8801,8.2245,217.216,1027.3512346578116,215.9091261145583
33.8795,8.22,217.277,1027.3517379248383,215.9697272661096
33.8797,8.2205,217.197,1027.3514534525093,215.89025034239816
33.88,8.2214,217.235,1027.3517220783417,215.92800188498748
33.8798,8.2211,217.21,1027.3514981310366,215.90316534458944
33.8802,8.2203,217.336,1027.3525080919853,216.02834147768507
33.8804,8.2189,217.272,1027.35259010676,215.96475995927673
33.8799,8.2197,217.204,1027.3517655988148,215.89720457444795
33.8797,8.2186,217.027,1027.350974056034,215.72136177761723
33.8806,8.2192,216.92,1027.35109958171,215.61506125696002
33.88,8.2183,216.844,1027.350423151593,215.53955805006441
33.8796,8.2182,216.788,1027.3498706546668,215.4839240904189
33.88,8.218,216.699,1027.349810096692,215.39550580218497
33.8804,8.2167,216.583,1027.3497967540427,215.28026393129363
33.8802,8.2167,216.524,1027.349371792887,215.22164950668912
33.88,8.2177,216.312,1027.348096471029,215.01103482629833
33.8805,8.2189,216.231,1027.3479342346427,214.93056406604015
33.8806,8.2182,216.109,1027.3475659133728,214.80936113318683
33.8803,8.2171,216.285,1027.3483013692698,214.98421124304116
33.8807,8.2163,216.566,1027.3500162202588,215.26337503100078
33.8802,8.2154,217.0,1027.351737447266,215.6945382869291
33.88,8.2139,217.399,1027.3536271750063,216.09092951568596
33.8807,8.2142,217.72,1027.3555888869905,216.4098301756913
33.8802,8.2133,217.932,1027.3563004922646,216.62044342479086
33.8804,8.2141,218.161,1027.3573749254617,216.84794523005147
33.8799,8.213,218.286,1027.3577217886573,216.97212733207664
33.8813,8.2123,218.53,1027.3600360885607,217.21453057937566
33.8813,8.211,218.756,1027.3612647658788,217.43905136525424
33.8819,8.2102,218.972,1027.3628406146674,217.65363737420142
33.8813,8.2094,219.126,1027.3631946586036,217.80662911434825
33.8814,8.2108,219.074,1027.3628201575568,217.7549695784429
33.8806,8.2113,219.132,1027.362380092877,217.81258982919536
33.8819,8.2118,219.126,1027.3632936925394,217.80662911434825
33.8817,8.2128,219.406,1027.3642558298814,218.084795623288
33.882,8.2124,219.86,1027.3666172164717,218.53582194961717
33.8822,8.208,220.528,1027.3704916779654,219.19944479158448
33.8818,8.2043,221.239,1027.3739834845953,219.90578351994122
33.8832,8.2014,221.941,1027.3787204465905,220.60317887387563
33.883,8.1995,222.826,1027.382881946298,221.48237050455452
33.8836,8.1922,223.758,1027.388717834965,222.40824960880198
33.8849,8.1871,224.7,1027.394807425483,223.3440588066905
33.8853,8.1791,225.803,1027.4013717910852,224.4398045096328
33.886,8.1794,226.861,1027.4066851050534,225.49084069199506
33.8852,8.1767,228.028,1027.411782297274,226.65015320648777
33.886,8.1696,229.134,1027.4185342753526,227.74886152658516
33.8852,8.1634,230.304,1027.4241849668967,228.9111415228743
33.886,8.1432,231.437,1027.4330785941688,230.03665940263824
33.8846,8.1273,232.551,1027.4394972495716,231.14329675603182
33.8897,8.1128,233.701,1027.4509537993326,232.2856899389749
33.8901,8.0778,234.851,1027.4618756327563,233.42807678359594
33.8897,8.057,235.942,1027.4697154410342,234.51184835749413
33.8922,8.0375,237.166,1027.4802296114542,235.7277319494877
33.8949,8.0102,238.356,1027.4919352575816,236.90983411408254
33.8968,8.0036,239.453,1027.4994238392603,237.99954749324988
33.8984,8.0006,240.581,1027.506268177769,239.12004894729432
33.8937,8.034,241.634,1027.502266996486,240.1660434725578
33.8948,8.0279,242.668,1027.5087667295609,241.19315923239574
33.894,8.0184,243.813,1027.5148030025994,242.3305299911999
33.8969,8.0027,244.854,1027.52421259014,243.3645882600831
33.9014,7.9571,245.942,1027.5396507457342,244.44532756852104
33.898,7.9623,246.792,1027.5400612674114,245.28965120715142
33.9047,7.9247,247.859,1027.5558945266052,246.3495208044343
33.9093,7.9,248.808,1027.5675735905347,247.2921743733486
33.9108,7.8813,249.585,1027.5751247277453,248.06397497877882
33.9104,7.8572,250.192,1027.5812280126431,248.66691114868019
33.9106,7.8753,250.769,1027.5812671855954,249.24004653054305
33.9107,7.8779,251.223,1027.583017426736,249.69100461804354
33.909,7.8794,251.667,1027.583478211742,250.1320287530621
33.911,7.8725,252.016,1027.5876810505833,250.4786889530924
33.9119,7.8729,252.319,1027.5897048139498,250.77965707766862
33.9105,7.8731,252.535,1027.5895602979726,250.99420834352668
33.9094,7.8736,252.901,1027.590288085258,251.35775303384136
33.911,7.8772,253.31,1027.592857233784,251.76400849965768
33.9091,7.8862,253.735,1027.5919359288548,252.18615575093824
33.9075,7.8958,254.097,1027.5908709006967,252.54572519796108
33.9128,7.8609,254.511,1027.6022067934466,252.95694473537927
33.9109,7.871,254.815,1027.6005692253102,253.2589025203127
33.9144,7.8172,255.339,1027.6138462562133,253.77938134738756
33.9216,7.8028,255.844,1027.6239652738109,254.28098660612199
33.9202,7.8105,256.46,1027.6245085446465,254.8928440403188
33.92,7.7919,257.098,1027.6300658287364,255.5265516098173
33.9174,7.7835,257.597,1027.6315671139364,256.0221930053518
33.9154,7.7902,257.987,1027.6307636395,256.409567213691
33.9193,7.7838,258.46,1027.6369402200503,256.87938162221445
33.9215,7.7805,258.887,1027.641106761126,257.3035049143135
33.9167,7.7842,259.454,1027.639366870642,257.8666836739189
33.9214,7.7693,260.095,1027.6482173262334,258.50336186369304
33.922,7.7485,260.961,1027.6557648098635,259.3635199124471
33.9231,7.7437,261.568,1027.6601136477232,259.96642300896275
33.9223,7.7559,262.237,1027.660694784176,260.6309055969202
33.9221,7.756,262.658,1027.6624396305815,261.04906170225996
33.9218,7.7569,262.982,1027.663543880603,261.3708724737986
33.9226,7.7495,263.145,1027.6660281959678,261.5327709126288
33.9224,7.7461,263.297,1027.667075569117,261.6837435753049
33.9228,7.7423,263.386,1027.6683666229776,261.77214199091196
33.9233,7.7435,263.536,1027.669260856349,261.92112799879754
33.9218,7.7386,263.742,1027.669760548291,262.12573527404265
33.9233,7.7349,263.886,1027.6721491145765,262.2687615982048
33.9237,7.7331,264.067,1027.6735577179065,262.44853760092946
33.9238,7.7354,264.16,1027.6737133892218,262.5409086352428
33.9229,7.7357,264.323,1027.6737047742488,262.70280615461775
33.9244,7.733,264.6,1027.6765483414881,262.9779323221199
33.9241,7.7384,264.811,1027.6764609305217,263.1875047158237
33.9245,7.7289,265.026,1027.6791833293692,263.4010498266201
33.9238,7.7281,265.313,1027.68006162452,263.6861073737728
33.9236,7.7298,265.664,1027.681247122252,264.03473122457376
